,T_source,T_shock,T_start,T_end,cat,T_source*,v_max_omni_body,v_average_omni_body,dst_min_omni_body,bx_average_omni_body,by_average_omni_body,bz_average_omni_body,temperature_omni_body
1513,2024-07-27 11:12:00,2024-07-31 11:28:00,2024-08-01 00:00:00,2024-08-01 18:00:00,12,"2024-07-28T02:24:00, 2024-07-28T12:12:00, 2024-07-28T14:36:00",465.0,433.8333333333333,-19.0,-1.1761904761904762,2.4571428571428573,3.7666666666666666,35599.38888888889
1514,2024-07-29 02:00:00,2024-08-01 16:47:00,,,2,"2024-07-29T02:12:00, 2024-07-29T13:25:00",448.0,418.47058823529414,1.0,-5.381818181818183,2.331818181818182,3.727272727272727,66246.4705882353
1515,2024-08-01 07:24:00,2024-08-04 13:21:00,,,2,,501.0,408.72727272727275,-101.0,-2.272727272727272,-1.927272727272728,0.32727272727272727,161189.63636363635
1516,2024-08-07 03:24:00,2024-08-10 12:50:00,2024-08-11 12:00:00,2024-08-14 00:00:00,12,"2024-08-07T03:24:00, 2024-08-07T14:24:00",523.0,456.17543859649123,-188.0,-4.736842105263159,0.03157894736842107,1.5210526315789477,58341.9649122807
1517,2024-08-08 05:30:00,2024-08-11 12:00:00,2024-08-12 03:00:00,2024-08-13 23:00:00,23,2024-08-08T20:00:00,519.0,445.3414634146341,-188.0,-5.970731707317073,-2.4609756097560975,-0.6097560975609763,39303.87804878049
1518,2024-08-14 08:24:00,2024-08-17 14:23:00,2024-08-17 17:00:00,2024-08-18 12:00:00,12,,470.0,445.59090909090907,-20.0,5.445454545454544,-5.113636363636363,1.8954545454545448,69725.86363636363
1519,2024-08-23 02:00:00,2024-08-27 08:41:00,2024-08-27 16:00:00,2024-08-30 08:00:00,123,,363.0,314.02985074626866,-76.0,3.731343283582089,-7.477611940298508,-0.2074626865671639,54837.10447761194
1520,,2024-08-31 12:00:00,2024-08-31 17:00:00,2024-09-01 10:00:00,1,,402.0,383.0,-51.0,-5.265,4.62,-0.7600000000000002,82093.95
1521,,2024-09-02 18:00:00,2024-09-03 02:00:00,2024-09-04 12:00:00,1,,469.0,385.05405405405406,-7.0,0.4135135135135135,-4.586486486486487,3.6054054054054054,39170.0
1522,,2024-09-04 10:32:00,2024-09-04 14:00:00,2024-09-06 00:00:00,1,,435.0,389.18918918918916,10.0,3.667567567567569,-6.07837837837838,1.6081081081081081,110231.35135135135
1523,2024-09-08 01:36:00,2024-09-11 14:18:00,,,2,,486.0,388.0,-90.0,-3.6318181818181823,3.727272727272728,-1.0045454545454544,166456.95454545456
1524,2024-09-10 00:23:00,2024-09-12 02:53:00,,,2,,574.0,476.3181818181818,-121.0,-6.990909090909091,10.045454545454545,-2.190909090909091,231277.63636363635
1525,2024-09-11 02:23:00,2024-09-13 18:05:00,,,2,,488.0,432.3636363636364,-74.0,-3.7818181818181826,2.85,-2.1863636363636356,53191.181818181816
1526,2024-09-13 10:12:00,2024-09-16 04:54:00,,,2,,540.0,461.8636363636364,-53.0,-4.627272727272727,3.2545454545454544,-0.17727272727272722,149944.95454545456
1527,2024-09-14 15:36:00,2024-09-16 22:49:00,,,2,,557.0,518.0454545454545,-121.0,-6.027272727272728,7.454545454545454,-2.9954545454545456,210097.5
1528,2024-09-23 20:48:00,2024-09-28 07:00:00,,,2,,332.0,316.82608695652175,-20.0,-2.378260869565217,2.7043478260869565,-1.1695652173913043,51509.782608695656
1529,2024-10-03 12:48:00,2024-10-06 07:39:00,2024-10-06 14:00:00,2024-10-07 20:00:00,123,,522.0,467.2121212121212,-96.0,-5.672727272727273,-4.657575757575758,-4.3515151515151524,91443.81818181818
1530,2024-10-03 20:36:00,2024-10-08 00:00:00,2024-10-08 00:00:00,2024-10-08 11:00:00,123,2024-10-04T04:13:00,436.0,419.2857142857143,-148.0,-6.135714285714285,10.05,-5.435714285714285,47423.78571428572
1531,2024-10-08 06:12:00,2024-10-10 15:14:00,2024-10-10 22:00:00,2024-10-12 03:00:00,12,,753.0,680.21875,-333.0,7.184375,0.7749999999999999,-8.496875,193453.625
1532,,2024-10-11 01:00:00,2024-10-11 07:00:00,2024-10-12 03:00:00,3,,753.0,684.3478260869565,-271.0,7.260869565217392,0.426086956521739,-0.4521739130434776,111705.60869565218
1533,,2024-10-12 09:00:00,2024-10-12 12:00:00,2024-10-14 18:00:00,1,,629.0,475.6140350877193,-74.0,-0.49122807017543846,0.11228070175438586,0.24210526315789468,47583.43636363636
1534,,2024-10-18 17:00:00,2024-10-19 13:00:00,2024-10-19 22:00:00,3,,471.0,440.3333333333333,-37.0,-2.55,3.483333333333333,-1.25,60891.083333333336
1535,2024-10-24 03:48:00,2024-10-26 15:34:00,,,2,,477.0,439.6363636363636,-6.0,10.372727272727273,-11.31818181818182,-0.2863636363636364,234899.31818181818
1536,2024-10-26 06:48:00,2024-10-28 04:13:00,,,2,,572.0,511.3181818181818,-4.0,5.113636363636364,-5.8181818181818175,-0.11818181818181815,283187.0909090909
1537,2024-10-29 13:23:00,2024-10-31 19:28:00,,,2,,516.0,458.3181818181818,-30.0,5.586363636363637,-3.1136363636363638,1.0772727272727272,135889.04545454544
1538,2024-10-31 13:48:00,2024-11-03 16:47:00,,,2,,464.0,444.54545454545456,-35.0,-3.4318181818181817,2.4999999999999996,-0.6090909090909092,80993.36363636363
1539,2024-11-04 17:24:00,2024-11-07 14:29:00,,,2,2024-11-05T00:09:00,421.0,374.5,-19.0,0.4272727272727272,1.0454545454545452,0.4272727272727272,42986.40909090909
1540,2024-11-11 01:23:00,2024-11-14 03:32:00,,,2,,398.0,358.6818181818182,-47.0,-7.868181818181818,5.554545454545456,-2.609090909090909,107963.18181818182
1541,2024-11-25 03:12:00,2024-11-29 03:05:00,2024-11-29 17:00:00,2024-12-01 06:00:00,12,"2024-11-25T21:24:00, 2024-11-25T04:00:00",421.0,394.2,-9.0,1.0999999999999996,-2.5800000000000005,3.1425,58192.5
1542,2024-11-27 19:24:00,2024-12-02 20:07:00,,,2,,441.0,411.77272727272725,-23.0,-4.804545454545455,4.295454545454546,-1.1681818181818182,72647.09090909091
1543,2024-12-15 01:25:00,2024-12-17 05:17:00,2024-12-17 08:00:00,2024-12-17 20:00:00,12,2024-12-15T01:25:00,667.0,626.9333333333333,-23.0,6.62,-9.886666666666665,8.140000000000002,196937.93333333332
1544,2024-12-29 01:23:00,2024-12-31 16:23:00,2025-01-01 10:00:00,2025-01-02 05:00:00,12,2024-12-29T06:24:00,539.0,513.8181818181819,-221.0,-7.277272727272727,-6.04090909090909,-5.240909090909092,37996.5
1545,2024-12-29 18:24:00,2025-01-02 05:00:00,2025-01-02 12:00:00,2025-01-03 22:00:00,12,,534.0,459.97297297297297,-102.0,-5.024324324324325,-3.0486486486486486,4.12162162162162,27383.783783783783
